source	type_name	candidate_source_paths	identifier_occurrences
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/CheckSendEventLimit.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/CheckStaticBool.cs	StaticVariableList	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/StaticVariableList.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/CreateGameObjectPool.cs	CreatePool	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Actions/CreatePool.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/CreateGameObjectPool.cs	ObjectPool	"[""Assets/Scripts/Assembly-CSharp/ObjectPool.cs"",""Assets/Scripts/ProjectCode/TeamCherry/ObjectPool/ObjectPool.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/GetNailDamage.cs	BossSequenceController	"[""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossSequenceController.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/GetNailDamage.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/GetPersistentBoolFromSaveData.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/GetPersistentBoolFromSaveData.cs	PersistentBoolItem	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/PersistentBoolItem.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/GetPersistentBoolFromSaveData.cs	PersistentItemData	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/PersistentItemData.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/GetPersistentBoolFromSaveData.cs	SceneData	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/SceneData.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/GetPersistentBoolFromSaveData.cs	Target	"[""Assets/PlayMaker/Actions/Tween/TweenColor.cs"",""Assets/Scripts/Assembly-CSharp/WeaverSpeedChallenge.cs"",""Assets/Scripts/ProjectCode/TeamCherry/DebugMenu/DebugMenu.cs""]"	6
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/GetPreInstantiatedGameObject.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/GetPreInstantiatedGameObject.cs	PreInstantiateGameObject	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/PreInstantiateGameObject.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/GetStaticVariable.cs	StaticVariableList	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/StaticVariableList.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/HidePromptMarker.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/HidePromptMarker.cs	PromptMarker	"[""Assets/Scripts/ProjectCode/Game/07_UI_Localization/PromptMarker.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/SetRigidbodySimulated2D.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/SetStaticVariable.cs	PlayMakerUtils	"[""Assets/Scripts/ThirdParty/PlayMakerEcosystem/PlayMakerUtils.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/SetStaticVariable.cs	StaticVariableList	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/StaticVariableList.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/ShowPromptMarker.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/ShowPromptMarker.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/ShowPromptMarker.cs	PromptMarker	"[""Assets/Scripts/ProjectCode/Game/07_UI_Localization/PromptMarker.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/ShowPromptMarker.cs	SetPosition2D	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/SetPosition2D.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/ShowPromptMarker.cs	Spawn	"[""Assets/Scripts/Assembly-CSharp/HeroDamageSpawn.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/SpawnBlood.cs	BloodSpawner	"[""Assets/Scripts/Assembly-CSharp/BloodSpawner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/General/SpawnBlood.cs	Spawn	"[""Assets/Scripts/Assembly-CSharp/HeroDamageSpawn.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/AddEventRegister.cs	EventRegister	"[""Assets/Scripts/ProjectCode/FSM/00_Core/EventRegister.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/AddHP.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/AddHP.cs	HealthManager	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HealthManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/AddTrackTrigger.cs	AddComponent	"[""Assets/PlayMaker/Actions/GameObject/AddComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/AddTrackTrigger.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/AddTrackTrigger.cs	TrackTriggerObjects	"[""Assets/Scripts/ProjectCode/Game/04_World_Environment/TrackTriggerObjects.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/BeginRecoil.cs	DirectionUtils	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/DirectionUtils.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/BeginRecoil.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/BeginRecoil.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/BeginRecoil.cs	Recoil	"[""Assets/Scripts/ProjectCode/Game/03_Combat/Recoil.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/BehaviourListAdd.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/BehaviourListAdd.cs	LimitBehaviour	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/LimitBehaviour.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/BehaviourListRemove.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/BehaviourListRemove.cs	LimitBehaviour	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/LimitBehaviour.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CameraFreezeInPlace.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CameraRepositionToHero.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	3
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CancelWalkerTurn.cs	Walker	"[""Assets/Scripts/ProjectCode/Game/11_Actors_Quests/Walker.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CancelWalkerTurn.cs	WalkerAction	"[""Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/WalkerAction.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckAlertRange.cs	AlertRange	"[""Assets/Scripts/ProjectCode/Game/03_Combat/AlertRange.cs""]"	3
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckAlertRangeByName.cs	AlertRange	"[""Assets/Scripts/ProjectCode/Game/03_Combat/AlertRange.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckAlertRangeByName.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckCanDreamWarpInScene.cs	CheckFsmStateAction	"[""Assets/Scripts/ProjectCode/FSM/00_Core/FSMUtility.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckCanDreamWarpInScene.cs	FSMUtility	"[""Assets/Scripts/ProjectCode/FSM/00_Core/FSMUtility.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckCanDreamWarpInScene.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckCanSeeHero.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckCanSeeHero.cs	LineOfSightDetector	"[""Assets/Scripts/ProjectCode/Game/11_Actors_Quests/LineOfSightDetector.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckCanSeeHero.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckCurrentMapZone.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckInvincibility.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckInvincibility.cs	HealthManager	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HealthManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckInvincibility.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckSceneName.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckTrackTriggerCount.cs	Extensions	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/Extensions.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckTrackTriggerCount.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckTrackTriggerCount.cs	IntTest	"[""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossScene.cs"",""Assets/Scripts/ProjectCode/Game/12_Utilities/Extensions.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckTrackTriggerCount.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckTrackTriggerCount.cs	Test	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/PlayerDataTest.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/CheckTrackTriggerCount.cs	TrackTriggerObjects	"[""Assets/Scripts/ProjectCode/Game/04_World_Environment/TrackTriggerObjects.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/DestroyEnemyBullet.cs	EnemyBullet	"[""Assets/Scripts/ProjectCode/Game/03_Combat/EnemyBullet.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/DestroyEnemyBullet.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/DestroyEnemyBullet.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/DestroyPersonalPools.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/EnemyPusherIgnore.cs	EnemyPusher	"[""Assets/Scripts/ProjectCode/Game/11_Actors_Quests/EnemyPusher.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/EnemyPusherIgnore.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/EnemyPusherIgnore.cs	IgnoreCollision	"[""Assets/Scripts/Assembly-CSharp/IgnoreCollision.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/FadeColorFader.cs	ColorFader	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/ColorFader.cs""]"	5
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/FadeColorFader.cs	FadeType	"[""Assets/Scripts/ProjectCode/Game/07_UI_Localization/MenuStyles.cs"",""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/FadeAudioOnAwake.cs""]"	4
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/FadeColorFader.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/FadeGroupDown.cs	FadeGroup	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/FadeGroup.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/FadeGroupDown.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/FadeGroupDown.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/FadeGroupUp.cs	FadeGroup	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/FadeGroup.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/FadeGroupUp.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/FadeGroupUp.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/FindAlertRange.cs	AlertRange	"[""Assets/Scripts/ProjectCode/Game/03_Combat/AlertRange.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/FireGrimmBall.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/FireGrimmBall.cs	GrimmballControl	"[""Assets/Scripts/ProjectCode/Game/11_Actors_Quests/GrimmballControl.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGCheckBossSceneUnlocked.cs	BossScene	"[""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossScene.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGCheckBossSceneUnlocked.cs	BossSceneCheckSource	"[""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossSceneCheckSource.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGCheckBossSceneUnlocked.cs	CheckFsmStateAction	"[""Assets/Scripts/ProjectCode/FSM/00_Core/FSMUtility.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGCheckBossSceneUnlocked.cs	FSMUtility	"[""Assets/Scripts/ProjectCode/FSM/00_Core/FSMUtility.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGCountCompletedBossDoors.cs	BossSequenceDoor	"[""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossSequenceDoor.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGCountCompletedBossDoors.cs	Completion	"[""Assets/Scripts/Assembly-CSharp/QuestCompletionData.cs"",""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossSequenceDoor.cs"",""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossStatue.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGCountCompletedBossDoors.cs	FSMUtility	"[""Assets/Scripts/ProjectCode/FSM/00_Core/FSMUtility.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGCountCompletedBossDoors.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGCountCompletedBossDoors.cs	GetIntFsmStateAction	"[""Assets/Scripts/ProjectCode/FSM/00_Core/FSMUtility.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGCountCompletedBossDoors.cs	PlayerData	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/PlayerData.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGGetBossDoorCompletion.cs	BossSequenceDoor	"[""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossSequenceDoor.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGGetBossDoorCompletion.cs	Completion	"[""Assets/Scripts/Assembly-CSharp/QuestCompletionData.cs"",""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossSequenceDoor.cs"",""Assets/Scripts/ProjectCode/Game/10_Bosses_Godmaster/BossStatue.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGGetBossDoorCompletion.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GGGetBossDoorCompletion.cs	GetPlayerDataVariable	"[""Assets/Scripts/Assembly-CSharp/HutongGames/PlayMaker/Actions/GetPlayerDataVariable.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetCanSeeHero.cs	LineOfSightDetector	"[""Assets/Scripts/ProjectCode/Game/11_Actors_Quests/LineOfSightDetector.cs""]"	3
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetCharmNum.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetCharmNum.cs	InvCharmBackboard	"[""Assets/Scripts/ProjectCode/Game/07_UI_Localization/InvCharmBackboard.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetCharmNum.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetCharmNumString.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetCharmNumString.cs	InvCharmBackboard	"[""Assets/Scripts/ProjectCode/Game/07_UI_Localization/InvCharmBackboard.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetCharmNumString.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetCharmString.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetCharmString.cs	InvCharmBackboard	"[""Assets/Scripts/ProjectCode/Game/07_UI_Localization/InvCharmBackboard.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetCharmString.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetConstantsValue.cs	Constants	"[""Assets/Scripts/ProjectCode/Game/01_Core/Constants.cs""]"	4
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetConstantsValue.cs	Type	"[""Assets/PlayMaker/Editor/PreUpdateChecker.cs"",""Assets/Scripts/Assembly-CSharp/TimeManager.cs"",""Assets/Scripts/ProjectCode/Game/11_Actors_Quests/MegaJellyZap.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dBatchedSprite.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteCollectionDefinition.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteCollectionSize.cs"",""Assets/Scripts/TeamCherry/TeamCherry.TK2D/tk2dSpriteColliderDefinition.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetHP.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetHP.cs	HealthManager	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HealthManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetHPEveryFrame.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetHPEveryFrame.cs	HealthManager	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HealthManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetHero.cs	HeroController	"[""Assets/Scripts/ProjectCode/Game/02_Player/HeroController.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetIsDead.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetIsDead.cs	HealthManager	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HealthManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetNextPreSpawnedGameObject.cs	Values	"[""Assets/Scripts/ProjectCode/Game/09_Platform_Input_Achievements/GamepadVibrationMixer.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetPersistentBool.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetPersistentBool.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetPersistentBool.cs	PersistentBoolItem	"[""Assets/Scripts/ProjectCode/Game/06_Data_Save_Progression/PersistentBoolItem.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GetRespawningHero.cs	GameManager	"[""Assets/Scripts/ProjectCode/Game/01_Core/GameManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GlowResponseEnd.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GlowResponseEnd.cs	GlowResponse	"[""Assets/Scripts/ProjectCode/Game/08_Audio_Visual_Cinematics/GlowResponse.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/GlowResponseEnd.cs	Owner	"[""Assets/Scripts/ThirdParty/HutongGames/PlayMaker/Ecosystem/Utils/Owner.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/InstaDeath.cs	AttackTypes	"[""Assets/Scripts/ProjectCode/Game/03_Combat/AttackTypes.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/InstaDeath.cs	DirectionUtils	"[""Assets/Scripts/ProjectCode/Game/12_Utilities/DirectionUtils.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/InstaDeath.cs	EnemyDeathEffects	"[""Assets/Scripts/ProjectCode/Game/03_Combat/EnemyDeathEffects.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/InstaDeath.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/InstaDeath.cs	HealthManager	"[""Assets/Scripts/ProjectCode/Game/03_Combat/HealthManager.cs""]"	2
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/InstaDeath.cs	NailElements	"[""Assets/Scripts/Assembly-CSharp/NailElements.cs""]"	1
Assets/Scripts/ProjectCode/FSM/01_Project_Actions/Hollow_Knight/LiftChainAction.cs	GetComponent	"[""Assets/PlayMaker/Actions/UnityObject/GetComponent.cs""]"	1
