source	component_id	clip_index	clip_name	frame_index	collection_guid	collection_file_id	sprite_id	trigger_event	event_info	event_int	event_float
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	9	Combo Slash Triple	25	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	40	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	9	Combo Slash Triple	26	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	41	1		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	9	Combo Slash Triple	27	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	42	1		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	9	Combo Slash Triple	28	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	9	Combo Slash Triple	29	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	9	Combo Slash Triple	30	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	9	Combo Slash Triple	31	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	10	Combo Strike 1	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	41	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	10	Combo Strike 1	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	42	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	10	Combo Strike 1	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	10	Combo Strike 1	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	10	Combo Strike 1	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	10	Combo Strike 1	5	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	11	Combo Strike 2	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	44	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	11	Combo Strike 2	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	45	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	11	Combo Strike 2	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	46	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	11	Combo Strike 2	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	46	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	11	Combo Strike 2	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	46	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	11	Combo Strike 2	5	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	46	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	12	Conduct	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	31	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	12	Conduct	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	32	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	12	Conduct	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	33	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	12	Conduct	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	34	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	12	Conduct	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	35	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	12	Conduct	5	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	36	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	12	Conduct	6	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	37	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	13	Counter Antic	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	104	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	13	Counter Antic	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	105	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	14	Counter Antic Fast	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	104	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	14	Counter Antic Fast	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	105	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	15	Counter End	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	105	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	15	Counter End	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	127	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	15	Counter End	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	126	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	16	Counter Flash	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	110	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	16	Counter Flash	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	111	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	16	Counter Flash	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	112	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	16	Counter Flash	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	113	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	17	Counter Hit	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	108	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	17	Counter Hit	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	109	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	17	Counter Hit	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	107	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	18	Counter Stance	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	106	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	18	Counter Stance	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	107	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	19	CrossSlash Antic	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	192	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	19	CrossSlash Antic	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	193	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	19	CrossSlash Antic	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	194	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	20	Dash Burst	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	185	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	20	Dash Burst	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	186	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	20	Dash Burst	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	187	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	21	Death Air	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	174	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	21	Death Air	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	175	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	21	Death Air	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	176	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	22	Downstab	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	72	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	23	Downstab Antic	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	67	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	23	Downstab Antic	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	68	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	23	Downstab Antic	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	69	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	23	Downstab Antic	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	70	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	23	Downstab Antic	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	70	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	23	Downstab Antic	5	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	71	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	24	Downstab Antic Q	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	67	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	24	Downstab Antic Q	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	68	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	24	Downstab Antic Q	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	69	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	24	Downstab Antic Q	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	70	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	24	Downstab Antic Q	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	71	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	25	Downstab End	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	52	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	25	Downstab End	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	52	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	25	Downstab End	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	52	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	25	Downstab End	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	52	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	25	Downstab End	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	53	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	25	Downstab End	5	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	54	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	26	Downstab Followup	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	3	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	26	Downstab Followup	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	4	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	26	Downstab Followup	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	5	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	27	Downstab Strike	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	0	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	27	Downstab Strike	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	1	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	27	Downstab Strike	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	2	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	28	Engarde	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	114	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	28	Engarde	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	115	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	28	Engarde	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	116	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	28	Engarde	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	117	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	28	Engarde	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	117	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	28	Engarde	5	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	117	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	28	Engarde	6	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	117	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	28	Engarde	7	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	117	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	28	Engarde	8	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	103	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	29	Evade	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	120	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	29	Evade	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	121	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	29	Evade	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	122	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	29	Evade	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	123	1		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	29	Evade	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	124	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	29	Evade	5	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	125	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	29	Evade	6	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	126	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	30	Eye Flash	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	195	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	30	Eye Flash	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	196	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	30	Eye Flash	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	197	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	30	Eye Flash	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	198	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	31	Fall	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	163	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	31	Fall	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	164	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	31	Fall	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	165	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	32	Forward Hop	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	56	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	32	Forward Hop	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	57	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	32	Forward Hop	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	131	1		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	32	Forward Hop	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	132	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	32	Forward Hop	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	127	1		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	33	Idle	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	23	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	33	Idle	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	24	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	33	Idle	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	25	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	33	Idle	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	26	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	33	Idle	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	27	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	33	Idle	5	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	28	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	34	Jump Antic	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	134	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	34	Jump Antic	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	135	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	34	Jump Antic	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	136	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	34	Jump Antic	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	137	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	34	Jump Antic	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	137	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	34	Jump Antic	5	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	137	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	35	Jump AnticQ	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	134	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	35	Jump AnticQ	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	135	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	35	Jump AnticQ	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	136	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	35	Jump AnticQ	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	137	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	35	Jump AnticQ	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	137	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	36	Land	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	59	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	36	Land	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	57	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	36	Land	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	56	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	36	Land	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	23	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	37	Mid Battle Roar	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	148	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	37	Mid Battle Roar	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	149	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	37	Mid Battle Roar	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	150	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	37	Mid Battle Roar	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	151	1		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	37	Mid Battle Roar	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	152	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	37	Mid Battle Roar	5	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	153	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	37	Mid Battle Roar	6	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	154	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	37	Mid Battle Roar	7	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	155	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	38	Multihit AirEnd	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	90	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	38	Multihit AirEnd	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	91	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	38	Multihit AirEnd	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	92	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	38	Multihit AirEnd	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	93	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	38	Multihit AirEnd	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	94	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	38	Multihit AirEnd	5	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	95	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	39	MultiHit Slash	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	44	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	39	MultiHit Slash	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	45	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	39	MultiHit Slash	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	46	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	39	MultiHit Slash	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	47	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	39	MultiHit Slash	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	47	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	40	MultiHit Slash Air	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	44	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	41	Quick Slash	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	40	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	41	Quick Slash	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	40	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	41	Quick Slash	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	41	1		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	41	Quick Slash	3	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	42	1		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	41	Quick Slash	4	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	41	Quick Slash	5	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	41	Quick Slash	6	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	41	Quick Slash	7	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	41	Quick Slash	8	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	41	Quick Slash	9	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	43	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	42	RapidSlashAir	0	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	85	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	42	RapidSlashAir	1	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	86	0		0	0
Assets/Animations/Hornet Enemies/Lost Lace Anim.prefab	114724804207875695	42	RapidSlashAir	2	8d7f7afcf45a17a46be37b40f7df8f42	114724804207875695	87	0		0	0
