source	component_id	owner_id	fsm_name	template_guid	template_file_id	template_paths
Assets/Scenes/Hornet/Greymoor_05.unity	9922	2112	tilt_plat	a40d78acbe179ad4a90e9b9d77d082be	11400000	"[""Assets/PlayMaker/Templates/tilt_plat.asset""]"
Assets/Scenes/Hornet/Greymoor_05.unity	9923	2113	tilt_plat	a40d78acbe179ad4a90e9b9d77d082be	11400000	"[""Assets/PlayMaker/Templates/tilt_plat.asset""]"
Assets/Scenes/Hornet/Greymoor_05.unity	9924	2114	tilt_plat	a40d78acbe179ad4a90e9b9d77d082be	11400000	"[""Assets/PlayMaker/Templates/tilt_plat.asset""]"
Assets/Scenes/Hornet/Greymoor_05.unity	9925	2111	tilt_plat	a40d78acbe179ad4a90e9b9d77d082be	11400000	"[""Assets/PlayMaker/Templates/tilt_plat.asset""]"
Assets/Scenes/Hornet/Greymoor_05.unity	10035	2829	Control	ebb7f868f778b6f4aae2a069121a4374	11400000	"[""Assets/PlayMaker/Templates/tracking_object.asset""]"
Assets/Scenes/Hornet/Greymoor_05.unity	10036	2828	Control	ebb7f868f778b6f4aae2a069121a4374	11400000	"[""Assets/PlayMaker/Templates/tracking_object.asset""]"
Assets/Scenes/Hornet/Greymoor_05.unity	10518	2079	Control	04b9a40fa5ae75c47a5cdd4b0998c7ac	11400000	"[""Assets/PlayMaker/Templates/garmond_control.asset""]"
Assets/Scenes/Hornet/Greymoor_05.unity	10763	3081	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_05_boss.unity	266	25	Stun Control	2e4b6e573032075449b2ab0adc00c0b8	11400000	"[""Assets/PlayMaker/Templates/stun_control.asset""]"
Assets/Scenes/Hornet/Greymoor_05_boss.unity	269	19	Multihitter	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_06.unity	10618	580	Geo Rock	3ce2aab20b6447d47a1b288b65263053	11400000	"[""Assets/PlayMaker/Templates/geo_rock.asset""]"
Assets/Scenes/Hornet/Greymoor_06.unity	10682	2081	FSM	472f57d305c90f24d8d9572c90f30910	11400000	"[""Assets/PlayMaker/Templates/follow_camera.asset""]"
Assets/Scenes/Hornet/Greymoor_06.unity	10700	2257	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_06.unity	10701	2258	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_06.unity	10742	2582	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_06.unity	10743	2583	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_06.unity	11650	3366	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_06.unity	11651	3365	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	11569	917	Geo Rock	3ce2aab20b6447d47a1b288b65263053	11400000	"[""Assets/PlayMaker/Templates/geo_rock.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	11666	2320	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	11667	2321	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	11668	2319	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	11969	3324	Control	ebb7f868f778b6f4aae2a069121a4374	11400000	"[""Assets/PlayMaker/Templates/tracking_object.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12095	2288	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12096	2287	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12097	2286	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12098	2285	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12099	2284	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12108	2982	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12109	2978	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12110	2980	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12111	2979	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12300	2833	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12301	2835	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12302	2834	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12700	3582	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12905	3599	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12906	3600	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12907	3598	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_07.unity	12908	3597	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_08.unity	8013	85	FSM	472f57d305c90f24d8d9572c90f30910	11400000	"[""Assets/PlayMaker/Templates/follow_camera.asset""]"
Assets/Scenes/Hornet/Greymoor_08.unity	8016	128	Enemy Group Activation	327140d7c99f5564dba4d0687e070275	11400000	"[""Assets/PlayMaker/Templates/mapper_act3_enemy_activation.asset""]"
Assets/Scenes/Hornet/Greymoor_08.unity	8029	512	FSM	c332780cbeb3a264fb2eff442248d6cd	11400000	"[""Assets/PlayMaker/Templates/follow_camera_bound.asset""]"
Assets/Scenes/Hornet/Greymoor_08.unity	8270	1919	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_08.unity	8342	2144	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_08.unity	8935	2366	Control	0a90bbd7d59385641a93fc8723ca8247	11400000	"[""Assets/PlayMaker/Templates/updraft_region.asset""]"
Assets/Scenes/Hornet/Greymoor_08_boss.unity	492	31	Control	04b9a40fa5ae75c47a5cdd4b0998c7ac	11400000	"[""Assets/PlayMaker/Templates/garmond_control.asset""]"
Assets/Scenes/Hornet/Greymoor_08_boss.unity	493	56	Stun Control	2e4b6e573032075449b2ab0adc00c0b8	11400000	"[""Assets/PlayMaker/Templates/stun_control.asset""]"
Assets/Scenes/Hornet/Greymoor_08_boss.unity	499	42	Multihitter	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_08_caravan.unity	1505	2	Quest End Sequence	377dd80f9974fc34082aa21a06f60858	11400000	"[""Assets/PlayMaker/Templates/caravan_troupe_travel_handler.asset""]"
Assets/Scenes/Hornet/Greymoor_08_caravan.unity	1510	26	Bench Control	30022a57d0796134fbc5d49b1decd4f9	11400000	"[""Assets/PlayMaker/Templates/bench_control.asset""]"
Assets/Scenes/Hornet/Greymoor_08_mapper.unity	243	7	Attack Enemies	caafb23d9ce46d04e95abb72c7771eb4	11400000	"[""Assets/PlayMaker/Templates/mapper_battle.asset""]"
Assets/Scenes/Hornet/Greymoor_08_mapper.unity	264	7	Stun Control	2e4b6e573032075449b2ab0adc00c0b8	11400000	"[""Assets/PlayMaker/Templates/stun_control.asset""]"
Assets/Scenes/Hornet/Greymoor_11.unity	7292	394	Geo Rock	3ce2aab20b6447d47a1b288b65263053	11400000	"[""Assets/PlayMaker/Templates/geo_rock.asset""]"
Assets/Scenes/Hornet/Greymoor_11.unity	7374	1445	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_11.unity	7759	1701	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_11.unity	7776	1958	Control	0a90bbd7d59385641a93fc8723ca8247	11400000	"[""Assets/PlayMaker/Templates/updraft_region.asset""]"
Assets/Scenes/Hornet/Greymoor_11.unity	7778	1957	Control	0a90bbd7d59385641a93fc8723ca8247	11400000	"[""Assets/PlayMaker/Templates/updraft_region.asset""]"
Assets/Scenes/Hornet/Greymoor_11.unity	8023	2198	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_12.unity	8258	557	enemy_message	40a9c40cac6976f43979028f936c4871	11400000	"[""Assets/PlayMaker/Templates/enemy_message.asset""]"
Assets/Scenes/Hornet/Greymoor_12.unity	8796	2269	pilgrim_behaviour	5d4d1c36f09a17949a8eb0175e50b0b4	11400000	"[""Assets/PlayMaker/Templates/pilgrim_behaviour.asset""]"
Assets/Scenes/Hornet/Greymoor_12.unity	9089	1689	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_12.unity	9090	1688	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_12.unity	9091	1687	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_12.unity	9092	1685	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_12.unity	9093	1686	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_12.unity	9094	1684	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_12.unity	9095	1683	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_12.unity	9096	1682	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_12.unity	9379	2444	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_13.unity	6237	1732	pilgrim_behaviour	5d4d1c36f09a17949a8eb0175e50b0b4	11400000	"[""Assets/PlayMaker/Templates/pilgrim_behaviour.asset""]"
Assets/Scenes/Hornet/Greymoor_13.unity	6238	1733	pilgrim_behaviour	5d4d1c36f09a17949a8eb0175e50b0b4	11400000	"[""Assets/PlayMaker/Templates/pilgrim_behaviour.asset""]"
Assets/Scenes/Hornet/Greymoor_13.unity	6368	1434	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_13.unity	6369	1433	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_13.unity	6370	1432	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_13.unity	6371	1431	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_13.unity	6372	1430	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_13.unity	6419	1328	pilgrim_behaviour	5d4d1c36f09a17949a8eb0175e50b0b4	11400000	"[""Assets/PlayMaker/Templates/pilgrim_behaviour.asset""]"
Assets/Scenes/Hornet/Greymoor_13.unity	6420	1329	pilgrim_behaviour	5d4d1c36f09a17949a8eb0175e50b0b4	11400000	"[""Assets/PlayMaker/Templates/pilgrim_behaviour.asset""]"
Assets/Scenes/Hornet/Greymoor_13.unity	6452	1327	pilgrim_behaviour	5d4d1c36f09a17949a8eb0175e50b0b4	11400000	"[""Assets/PlayMaker/Templates/pilgrim_behaviour.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7840	33	Geo Rock	3ce2aab20b6447d47a1b288b65263053	11400000	"[""Assets/PlayMaker/Templates/geo_rock.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7847	427	Deactivate?	17efcc4d9bfc6504ea8f4d4d07d969c5	11400000	"[""Assets/PlayMaker/Templates/craw_summons_got_active.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7851	635	FSM	f547bb24da1414f4184405b682588fbc	11400000	"[""Assets/PlayMaker/Templates/tink_effect.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7852	745	Deactivate?	17efcc4d9bfc6504ea8f4d4d07d969c5	11400000	"[""Assets/PlayMaker/Templates/craw_summons_got_active.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7859	860	Deactivate?	17efcc4d9bfc6504ea8f4d4d07d969c5	11400000	"[""Assets/PlayMaker/Templates/craw_summons_got_active.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7865	915	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7903	1591	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7904	1594	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7905	1593	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7906	1592	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7907	1595	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7937	1840	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7938	1841	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7939	1842	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7940	1843	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	7941	1844	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_15.unity	8062	1559	Control	0a90bbd7d59385641a93fc8723ca8247	11400000	"[""Assets/PlayMaker/Templates/updraft_region.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	28919	524	Deactivate?	17efcc4d9bfc6504ea8f4d4d07d969c5	11400000	"[""Assets/PlayMaker/Templates/craw_summons_got_active.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	29018	3117	Deactivate?	17efcc4d9bfc6504ea8f4d4d07d969c5	11400000	"[""Assets/PlayMaker/Templates/craw_summons_got_active.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	29021	3204	memory_font	1149e4704ba0dda4f9285f37a96bb6b2	11400000	"[""Assets/PlayMaker/Templates/memory_font.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	29429	5736	Sway	611750e4cd2b0fc488c94b4d4a747bec	11400000	"[""Assets/PlayMaker/Templates/sway_plat_art.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30005	6283	Detect Landing	c9d78aec9d8dd8a419833f8f977ce120	11400000	"[""Assets/PlayMaker/Templates/sway_plat_collider.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30155	4727	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30156	4725	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30157	4726	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30411	5830	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30412	5831	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30413	5832	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30506	5766	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30508	5764	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30510	5765	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30661	5390	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30663	5389	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30665	5388	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30843	4719	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30844	4718	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30845	4720	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30968	5046	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30970	5048	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_15b.unity	30972	5047	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_16.unity	11732	634	breakable_wall_v2	49ae76d885d76f0409f5e87241c2e88a	11400000	"[""Assets/PlayMaker/Templates/breakable_wall_v2.asset""]"
Assets/Scenes/Hornet/Greymoor_16.unity	12412	3014	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_16.unity	12413	3013	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_16.unity	12414	3012	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_16.unity	12709	3626	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_17.unity	2828	909	lowpass_audio_by_area	2822d5f0a56d5274594c3ab82acbe0d6	11400000	"[""Assets/PlayMaker/Templates/lowpass_audio_by_area.asset""]"
Assets/Scenes/Hornet/Greymoor_17.unity	2829	910	lowpass_audio_by_area	2822d5f0a56d5274594c3ab82acbe0d6	11400000	"[""Assets/PlayMaker/Templates/lowpass_audio_by_area.asset""]"
Assets/Scenes/Hornet/Greymoor_17.unity	2831	317	FSM	f547bb24da1414f4184405b682588fbc	11400000	"[""Assets/PlayMaker/Templates/tink_effect.asset""]"
Assets/Scenes/Hornet/Greymoor_20b.unity	3442	63	chapel_door_control	40d6e7d0a35222742b24f40ef6be61aa	11400000	"[""Assets/PlayMaker/Templates/chapel_door_control.asset""]"
Assets/Scenes/Hornet/Greymoor_20c.unity	12587	3384	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_20c.unity	12588	3383	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_20c.unity	12589	3382	hornet_multi_wounder	ffe3a1a9c1e2bb94da3315cccccc4782	11400000	"[""Assets/PlayMaker/Templates/hornet_multi_wounder.asset""]"
Assets/Scenes/Hornet/Greymoor_21.unity	1960	284	FSM	c332780cbeb3a264fb2eff442248d6cd	11400000	"[""Assets/PlayMaker/Templates/follow_camera_bound.asset""]"
Assets/Scenes/Hornet/Greymoor_21.unity	2116	476	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_21.unity	2117	477	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_21.unity	2118	475	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_21.unity	2119	474	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_21.unity	2120	473	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_24.unity	3981	802	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_24.unity	3982	801	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_24.unity	3983	800	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
Assets/Scenes/Hornet/Greymoor_24.unity	3984	799	Control	a5d1d902fa29fde4a8ce1757e4f6b0a3	11400000	"[""Assets/PlayMaker/Templates/floating_object.asset""]"
